signal_date,execution_date,stage,asset_code,target_weight
20230316,20230317,executed,LOW_RISK,0.30000000000000004
20230317,20230320,executed,881151.TI,0.13999999999999999
20230317,20230320,executed,884165.TI,0.13999999999999999
20230317,20230320,executed,884176.TI,0.13999999999999999
20230317,20230320,executed,885835.TI,0.13999999999999999
20230317,20230320,executed,886030.TI,0.13999999999999999
20230317,20230320,executed,LOW_RISK,0.30000000000000004
20230320,20230321,executed,881151.TI,0.13999999999999999
20230320,20230321,executed,884165.TI,0.13999999999999999
20230320,20230321,executed,884176.TI,0.13999999999999999
20230320,20230321,executed,884258.TI,0.13999999999999999
20230320,20230321,executed,886030.TI,0.13999999999999999
20230320,20230321,executed,LOW_RISK,0.30000000000000004
20230321,20230322,executed,881151.TI,0.13969491949525914
20230321,20230322,executed,884165.TI,0.1420640308075187
20230321,20230322,executed,884176.TI,0.1405992588010832
20230321,20230322,executed,884258.TI,0.14322968453083867
20230321,20230322,executed,886030.TI,0.13956917762322474
20230321,20230322,executed,LOW_RISK,0.2948429287420755
20230322,20230323,executed,881151.TI,0.13857619836702778
20230322,20230323,executed,884165.TI,0.1424070280225603
20230322,20230323,executed,884176.TI,0.14168937825059663
20230322,20230323,executed,884258.TI,0.14202331175682478
20230322,20230323,executed,886030.TI,0.14017807741198263
20230322,20230323,executed,LOW_RISK,0.29512600619100793
20230323,20230324,executed,881151.TI,0.1375606106048246
20230323,20230324,executed,884165.TI,0.14275000446476727
20230323,20230324,executed,884176.TI,0.1411090979883871
20230323,20230324,executed,884258.TI,0.1428411281685115
20230323,20230324,executed,886030.TI,0.1412804004040229
20230323,20230324,executed,LOW_RISK,0.29445875836948665
20230324,20230327,executed,884165.TI,0.13999999999999999
20230324,20230327,executed,884176.TI,0.13999999999999999
20230324,20230327,executed,884250.TI,0.13999999999999999
20230324,20230327,executed,884258.TI,0.13999999999999999
20230324,20230327,executed,886030.TI,0.13999999999999999
20230324,20230327,executed,LOW_RISK,0.30000000000000004
20230327,20230328,executed,884165.TI,0.14122447800942423
20230327,20230328,executed,884176.TI,0.1419765871695913
20230327,20230328,executed,884250.TI,0.13747809715383882
20230327,20230328,executed,884258.TI,0.14263187750395467
20230327,20230328,executed,886030.TI,0.13901680602946487
20230327,20230328,executed,LOW_RISK,0.29767215413372605
20230328,20230329,executed,884165.TI,0.14442103208394935
20230328,20230329,executed,884176.TI,0.1432356286377625
20230328,20230329,executed,884250.TI,0.1385292572427825
20230328,20230329,executed,884258.TI,0.13946429316890166
20230328,20230329,executed,886030.TI,0.136198614692686
20230328,20230329,executed,LOW_RISK,0.298151174173918
20230329,20230330,executed,884165.TI,0.14291601358876482
20230329,20230330,executed,884176.TI,0.1444491533583146
20230329,20230330,executed,884250.TI,0.1377986702522352
20230329,20230330,executed,884258.TI,0.14036994999866956
20230329,20230330,executed,886030.TI,0.1357166648593856
20230329,20230330,executed,LOW_RISK,0.2987495479426302
20230330,20230331,executed,884176.TI,0.13999999999999999
20230330,20230331,executed,884250.TI,0.13999999999999999
20230330,20230331,executed,884258.TI,0.13999999999999999
20230330,20230331,executed,885333.TI,0.13999999999999999
20230330,20230331,executed,886030.TI,0.13999999999999999
20230330,20230331,executed,LOW_RISK,0.30000000000000004
20230331,20230403,executed,884250.TI,0.13999999999999999
20230331,20230403,executed,884258.TI,0.13999999999999999
20230331,20230403,executed,885333.TI,0.13999999999999999
20230331,20230403,executed,885953.TI,0.13999999999999999
20230331,20230403,executed,886030.TI,0.13999999999999999
20230331,20230403,executed,LOW_RISK,0.30000000000000004
20230403,20230404,executed,884250.TI,0.13999999999999999
20230403,20230404,executed,885333.TI,0.13999999999999999
20230403,20230404,executed,885875.TI,0.13999999999999999
20230403,20230404,executed,885953.TI,0.13999999999999999
20230403,20230404,executed,886030.TI,0.13999999999999999
20230403,20230404,executed,LOW_RISK,0.30000000000000004
20230404,20230406,executed,884250.TI,0.13999999999999999
20230404,20230406,executed,885333.TI,0.13999999999999999
20230404,20230406,executed,885875.TI,0.13999999999999999
20230404,20230406,executed,885953.TI,0.13999999999999999
20230404,20230406,executed,886006.TI,0.13999999999999999
20230404,20230406,executed,LOW_RISK,0.30000000000000004
20230406,20230407,executed,884250.TI,0.13824580901477268
20230406,20230407,executed,885333.TI,0.14021534834312602
20230406,20230407,executed,885875.TI,0.14222006656439118
20230406,20230407,executed,885953.TI,0.1406891372797421
20230406,20230407,executed,886006.TI,0.14133040791077922
20230406,20230407,executed,LOW_RISK,0.2972992308871888
20230407,20230410,executed,884250.TI,0.1378305339081841
20230407,20230410,executed,885333.TI,0.14224669165145606
20230407,20230410,executed,885875.TI,0.14208866650071192
20230407,20230410,executed,885953.TI,0.1402755102455017
20230407,20230410,executed,886006.TI,0.14134647769900952
20230407,20230410,executed,LOW_RISK,0.29621211999513675
20230410,20230411,executed,883301.TI,0.13999999999999999
20230410,20230411,executed,885333.TI,0.13999999999999999
20230410,20230411,executed,885875.TI,0.13999999999999999
20230410,20230411,executed,885953.TI,0.13999999999999999
20230410,20230411,executed,886006.TI,0.13999999999999999
20230410,20230411,executed,LOW_RISK,0.30000000000000004
20230411,20230412,executed,883301.TI,0.13932659031283648
20230411,20230412,executed,885333.TI,0.14109431691085395
20230411,20230412,executed,885875.TI,0.14017007598954895
20230411,20230412,executed,885953.TI,0.14126077282843766
20230411,20230412,executed,886006.TI,0.13884446827745636
20230411,20230412,executed,LOW_RISK,0.29930377568086663
20230412,20230413,executed,883301.TI,0.1372791107701275
20230412,20230413,executed,885333.TI,0.14297842976630562
20230412,20230413,executed,885875.TI,0.14126270273432323
20230412,20230413,executed,885953.TI,0.14195896987230053
20230412,20230413,executed,886006.TI,0.138927593737677
20230412,20230413,executed,LOW_RISK,0.29759319311926613
20230413,20230414,executed,883301.TI,0.13957417061091046
20230413,20230414,executed,885333.TI,0.14267296456702122
20230413,20230414,executed,885875.TI,0.13951683047494245
20230413,20230414,executed,885953.TI,0.13985177682822783
20230413,20230414,executed,886006.TI,0.137944246805764
20230413,20230414,executed,LOW_RISK,0.3004400107131341
20230414,20230417,executed,883301.TI,0.13999999999999999
20230414,20230417,executed,883303.TI,0.13999999999999999
20230414,20230417,executed,885875.TI,0.13999999999999999
20230414,20230417,executed,885953.TI,0.13999999999999999
20230414,20230417,executed,886006.TI,0.13999999999999999
20230414,20230417,executed,LOW_RISK,0.30000000000000004
20230417,20230418,executed,883301.TI,0.13999999999999999
20230417,20230418,executed,883303.TI,0.13999999999999999
20230417,20230418,executed,885663.TI,0.13999999999999999
20230417,20230418,executed,885875.TI,0.13999999999999999
20230417,20230418,executed,886006.TI,0.13999999999999999
20230417,20230418,executed,LOW_RISK,0.30000000000000004
20230418,20230419,executed,883301.TI,0.13999999999999999
20230418,20230419,executed,883303.TI,0.13999999999999999
20230418,20230419,executed,885520.TI,0.13999999999999999
20230418,20230419,executed,885663.TI,0.13999999999999999
20230418,20230419,executed,886006.TI,0.13999999999999999
20230418,20230419,executed,LOW_RISK,0.30000000000000004
20230419,20230420,executed,883301.TI,0.13999999999999999
20230419,20230420,executed,883303.TI,0.13999999999999999
20230419,20230420,executed,883304.TI,0.13999999999999999
20230419,20230420,executed,885520.TI,0.13999999999999999
20230419,20230420,executed,885663.TI,0.13999999999999999
20230419,20230420,executed,LOW_RISK,0.30000000000000004
20230420,20230421,executed,883301.TI,0.13946008940218535
20230420,20230421,executed,883303.TI,0.13994169925198052
20230420,20230421,executed,883304.TI,0.1402847157011833
20230420,20230421,executed,885520.TI,0.13965432040152861
20230420,20230421,executed,885663.TI,0.1401487887138747
20230420,20230421,executed,LOW_RISK,0.30051038652924755
20230421,20230424,executed,883301.TI,0.13903035462804209
20230421,20230424,executed,883303.TI,0.13896299370701612
20230421,20230424,executed,883304.TI,0.1388318599058778
20230421,20230424,executed,885520.TI,0.13868615384916994
20230421,20230424,executed,885663.TI,0.1394248122868333
20230421,20230424,executed,LOW_RISK,0.3050638256230609
20230424,20230425,executed,881155.TI,0.13999999999999999
20230424,20230425,executed,883303.TI,0.13999999999999999
20230424,20230425,executed,883304.TI,0.13999999999999999
20230424,20230425,executed,885520.TI,0.13999999999999999
20230424,20230425,executed,885663.TI,0.13999999999999999
20230424,20230425,executed,LOW_RISK,0.30000000000000004
20230425,20230426,executed,881155.TI,0.14278505069878802
20230425,20230426,executed,883303.TI,0.13889896447917702
20230425,20230426,executed,883304.TI,0.13835638092837227
20230425,20230426,executed,885520.TI,0.13845768891846996
20230425,20230426,executed,885663.TI,0.13964652648403272
20230425,20230426,executed,LOW_RISK,0.30185538849116
20230426,20230427,executed,881155.TI,0.09999999999999999
20230426,20230427,executed,883304.TI,0.09999999999999999
20230426,20230427,executed,885520.TI,0.09999999999999999
20230426,20230427,executed,LOW_RISK,0.7
20230427,20230428,executed,881155.TI,0.10062544331068345
20230427,20230428,executed,883304.TI,0.10018856469050494
20230427,20230428,executed,885520.TI,0.10031759523227857
20230427,20230428,executed,LOW_RISK,0.698868396766533
20230428,20230504,executed,881155.TI,0.10039045150092382
20230428,20230504,executed,883304.TI,0.10115362172579918
20230428,20230504,executed,885520.TI,0.10095195746127492
20230428,20230504,executed,LOW_RISK,0.6975039693120021
20230504,20230505,executed,881155.TI,0.10352186004575842
20230504,20230505,executed,883304.TI,0.10118665928298808
20230504,20230505,executed,885520.TI,0.10104338794290463
20230504,20230505,executed,LOW_RISK,0.6942480927283489
20230505,20230508,executed,881155.TI,0.09999999999999999
20230505,20230508,executed,883304.TI,0.09999999999999999
20230505,20230508,executed,885487.TI,0.09999999999999999
20230505,20230508,executed,LOW_RISK,0.7
20230508,20230509,executed,881155.TI,0.09999999999999999
20230508,20230509,executed,885487.TI,0.09999999999999999
20230508,20230509,executed,886018.TI,0.09999999999999999
20230508,20230509,executed,LOW_RISK,0.7
20230509,20230510,executed,881155.TI,0.09879072621152096
20230509,20230510,executed,885487.TI,0.09923350966827735
20230509,20230510,executed,886018.TI,0.0986129195196189
20230509,20230510,executed,LOW_RISK,0.7033628446005828
20230510,20230511,executed,881155.TI,0.09638717637009354
20230510,20230511,executed,885487.TI,0.0995330884716341
20230510,20230511,executed,886018.TI,0.09957995452326746
20230510,20230511,executed,LOW_RISK,0.7044997806350048
20230511,20230512,executed,884130.TI,0.09999999999999999
20230511,20230512,executed,885487.TI,0.09999999999999999
20230511,20230512,executed,886018.TI,0.09999999999999999
20230511,20230512,executed,LOW_RISK,0.7
20230512,20230515,executed,884130.TI,0.10092824079065855
20230512,20230515,executed,885487.TI,0.09968353867044753
20230512,20230515,executed,886018.TI,0.09943580930969678
20230512,20230515,executed,LOW_RISK,0.6999524112291972
20230515,20230516,executed,884130.TI,0.10098875560120901
20230515,20230516,executed,885487.TI,0.09998398936534356
20230515,20230516,executed,886018.TI,0.10091406169854328
20230515,20230516,executed,LOW_RISK,0.6981131933349042
20230516,20230517,executed,884130.TI,0.09973106161710726
20230516,20230517,executed,885487.TI,0.0990289707548625
20230516,20230517,executed,886018.TI,0.1004862195855183
20230516,20230517,executed,LOW_RISK,0.7007537480425119
20230517,20230518,executed,884130.TI,0.10083201257959078
20230517,20230518,executed,885487.TI,0.10008359853920457
20230517,20230518,executed,886018.TI,0.10077073560985918
20230517,20230518,executed,LOW_RISK,0.6983136532713454
20230518,20230519,executed,884130.TI,0.10009586092638706
20230518,20230519,executed,885487.TI,0.10017153712868998
20230518,20230519,executed,886018.TI,0.10045106826038558
20230518,20230519,executed,LOW_RISK,0.6992815336845374
20230519,20230522,executed,884030.TI,0.09999999999999999
20230519,20230522,executed,884130.TI,0.09999999999999999
20230519,20230522,executed,886018.TI,0.09999999999999999
20230519,20230522,executed,LOW_RISK,0.7
20230522,20230523,executed,884030.TI,0.09999999999999999
20230522,20230523,executed,884039.TI,0.09999999999999999
20230522,20230523,executed,884130.TI,0.09999999999999999
20230522,20230523,executed,LOW_RISK,0.7
20230523,20230524,executed,884030.TI,0.09955127954588437
20230523,20230524,executed,884039.TI,0.09931196230173633
20230523,20230524,executed,884130.TI,0.09947803910671361
20230523,20230524,executed,LOW_RISK,0.7016587190456657
20230524,20230525,executed,884030.TI,0.10045548482273578
20230524,20230525,executed,884039.TI,0.09934551717075688
20230524,20230525,executed,884130.TI,0.09896159602907444
20230524,20230525,executed,LOW_RISK,0.7012374019774329
20230525,20230526,executed,884030.TI,0.09999999999999999
20230525,20230526,executed,884039.TI,0.09999999999999999
20230525,20230526,executed,886010.TI,0.09999999999999999
20230525,20230526,executed,LOW_RISK,0.7
20230526,20230529,executed,884030.TI,0.09971498636342856
20230526,20230529,executed,884039.TI,0.09951718159962819
20230526,20230529,executed,886010.TI,0.09961976531184624
20230526,20230529,executed,LOW_RISK,0.701148066725097
20230529,20230530,executed,884030.TI,0.09909352246559987
20230529,20230530,executed,884039.TI,0.09902819365306756
20230529,20230530,executed,886010.TI,0.09915152976052194
20230529,20230530,executed,LOW_RISK,0.7027267541208106
20230530,20230531,executed,884030.TI,0.09851791143482619
20230530,20230531,executed,884039.TI,0.0986684226235297
20230530,20230531,executed,886010.TI,0.09945179923127949
20230530,20230531,executed,LOW_RISK,0.7033618667103646
20230531,20230601,executed,884030.TI,0.0986054512950979
20230531,20230601,executed,884039.TI,0.09809129467178475
20230531,20230601,executed,886010.TI,0.09811033747390353
20230531,20230601,executed,LOW_RISK,0.7051929165592139
20230601,20230602,executed,884030.TI,0.10032141313432581
20230601,20230602,executed,884039.TI,0.09817330830442274
20230601,20230602,executed,886010.TI,0.09801752451655377
20230601,20230602,executed,LOW_RISK,0.7034877540446977
20230602,20230605,executed,881122.TI,0.09999999999999999
20230602,20230605,executed,884039.TI,0.09999999999999999
20230602,20230605,executed,886010.TI,0.09999999999999999
20230602,20230605,executed,LOW_RISK,0.7
20230605,20230606,executed,881122.TI,0.09999999999999999
20230605,20230606,executed,885819.TI,0.09999999999999999
20230605,20230606,executed,886010.TI,0.09999999999999999
20230605,20230606,executed,LOW_RISK,0.7
20230606,20230607,executed,881122.TI,0.09819656986876174
20230606,20230607,executed,885819.TI,0.09798242656802057
20230606,20230607,executed,886010.TI,0.09923331647678763
20230606,20230607,executed,LOW_RISK,0.70458768708643
20230607,20230608,executed,881122.TI,0.09992079158908343
20230607,20230608,executed,885819.TI,0.09842580577458365
20230607,20230608,executed,886010.TI,0.09863225790883885
20230607,20230608,executed,LOW_RISK,0.7030211447274941
20230608,20230609,executed,881122.TI,0.09999999999999999
20230608,20230609,executed,881162.TI,0.09999999999999999
20230608,20230609,executed,885819.TI,0.09999999999999999
20230608,20230609,executed,LOW_RISK,0.7
20230609,20230612,executed,881122.TI,0.10012164671975697
20230609,20230612,executed,881162.TI,0.10094240556302966
20230609,20230612,executed,885819.TI,0.10064373227465867
20230609,20230612,executed,LOW_RISK,0.6982922154425547
20230612,20230613,executed,881122.TI,0.10085445280289432
20230612,20230613,executed,881162.TI,0.10000506830415651
20230612,20230613,executed,885819.TI,0.10173640116573619
20230612,20230613,executed,LOW_RISK,0.697404077727213
20230613,20230614,executed,881122.TI,0.1009875302717499
20230613,20230614,executed,881162.TI,0.10073142298295537
20230613,20230614,executed,885819.TI,0.10315419670650218
20230613,20230614,executed,LOW_RISK,0.6951268500387926
20230614,20230615,executed,881122.TI,0.1008362306292654
20230614,20230615,executed,881162.TI,0.10116586887940635
20230614,20230615,executed,885819.TI,0.10305220066783578
20230614,20230615,executed,LOW_RISK,0.6949456998234924
20230615,20230616,executed,881122.TI,0.10018637874148383
20230615,20230616,executed,881162.TI,0.10047408334224671
20230615,20230616,executed,885819.TI,0.10443302098425557
20230615,20230616,executed,LOW_RISK,0.6949065169320139
20230616,20230619,executed,881162.TI,0.09999999999999999
20230616,20230619,executed,885615.TI,0.09999999999999999
20230616,20230619,executed,885819.TI,0.09999999999999999
20230616,20230619,executed,LOW_RISK,0.7
20230619,20230620,executed,881162.TI,0.09961785807948557
20230619,20230620,executed,885615.TI,0.09909903815629126
20230619,20230620,executed,885819.TI,0.10096684686295489
20230619,20230620,executed,LOW_RISK,0.7003162569012683
20230620,20230621,executed,881162.TI,0.09865134922006517
20230620,20230621,executed,885615.TI,0.09856596898773756
20230620,20230621,executed,885819.TI,0.10008640511992194
20230620,20230621,executed,LOW_RISK,0.7026962766722753
20230621,20230626,executed,881162.TI,0.09999999999999999
20230621,20230626,executed,885615.TI,0.09999999999999999
20230621,20230626,executed,885786.TI,0.09999999999999999
20230621,20230626,executed,LOW_RISK,0.7
20230626,20230627,executed,885615.TI,0.09999999999999999
20230626,20230627,executed,885786.TI,0.09999999999999999
20230626,20230627,executed,886035.TI,0.09999999999999999
20230626,20230627,executed,LOW_RISK,0.7
20230627,20230628,executed,885615.TI,0.10193099945885396
20230627,20230628,executed,885786.TI,0.10071852313056871
20230627,20230628,executed,886035.TI,0.10105574114171517
20230627,20230628,executed,LOW_RISK,0.6962947362688622
20230628,20230629,executed,885615.TI,0.1015460143506999
20230628,20230629,executed,885786.TI,0.09957586184981336
20230628,20230629,executed,886035.TI,0.10015206209303083
20230628,20230629,executed,LOW_RISK,0.6987260617064559
20230629,20230630,executed,885615.TI,0.10178212777737822
20230629,20230630,executed,885786.TI,0.10170799306748042
20230629,20230630,executed,886035.TI,0.10163120693889321
20230629,20230630,executed,LOW_RISK,0.6948786722162481
20230630,20230703,executed,885615.TI,0.10214275624786842
20230630,20230703,executed,885786.TI,0.10420886528904182
20230630,20230703,executed,886035.TI,0.10325882832473976
20230630,20230703,executed,LOW_RISK,0.69038955013835
20230703,20230704,executed,885615.TI,0.10215737013527851
20230703,20230704,executed,885786.TI,0.10338306849787413
20230703,20230704,executed,886035.TI,0.10285349855153178
20230703,20230704,executed,LOW_RISK,0.6916060628153156
20230704,20230705,executed,884016.TI,0.09999999999999999
20230704,20230705,executed,885786.TI,0.09999999999999999
20230704,20230705,executed,886035.TI,0.09999999999999999
20230704,20230705,executed,LOW_RISK,0.7
20230705,20230706,executed,884016.TI,0.10081244826716397
20230705,20230706,executed,885786.TI,0.09854807780550419
20230705,20230706,executed,886035.TI,0.09866598685471308
20230705,20230706,executed,LOW_RISK,0.7019734870726188
20230706,20230707,executed,884016.TI,0.10052378724163404
20230706,20230707,executed,885786.TI,0.0991642299323995
20230706,20230707,executed,886035.TI,0.0996358714034634
20230706,20230707,executed,LOW_RISK,0.7006761114225031
20230707,20230710,executed,884016.TI,0.09999999999999999
20230707,20230710,executed,885996.TI,0.09999999999999999
20230707,20230710,executed,886035.TI,0.09999999999999999
20230707,20230710,executed,LOW_RISK,0.7
20230710,20230711,executed,881181.TI,0.09999999999999999
20230710,20230711,executed,884016.TI,0.09999999999999999
20230710,20230711,executed,885996.TI,0.09999999999999999
20230710,20230711,executed,LOW_RISK,0.7
20230711,20230712,executed,881181.TI,0.10066420801388094
20230711,20230712,executed,884016.TI,0.09897255033424006
20230711,20230712,executed,885996.TI,0.09974169293415447
20230711,20230712,executed,LOW_RISK,0.7006215487177245
20230712,20230713,executed,881181.TI,0.09958800340020754
20230712,20230713,executed,884016.TI,0.09944277670215199
20230712,20230713,executed,885996.TI,0.09945537937241493
20230712,20230713,executed,LOW_RISK,0.7015138405252255
20230713,20230714,executed,881181.TI,0.10014249445409186
20230713,20230714,executed,884016.TI,0.10023525333015525
20230713,20230714,executed,885996.TI,0.09930658187038545
20230713,20230714,executed,LOW_RISK,0.7003156703453675
20230714,20230717,executed,881181.TI,0.100123425417106
20230714,20230717,executed,884016.TI,0.10049370205596514
20230714,20230717,executed,885996.TI,0.09849853235652042
20230714,20230717,executed,LOW_RISK,0.7008843401704085
20230717,20230718,executed,881181.TI,0.10119917937575813
20230717,20230718,executed,884016.TI,0.09973773279530539
20230717,20230718,executed,885996.TI,0.09827891038216101
20230717,20230718,executed,LOW_RISK,0.7007841774467755
20230718,20230719,executed,881181.TI,0.09999999999999999
20230718,20230719,executed,884002.TI,0.09999999999999999
20230718,20230719,executed,885996.TI,0.09999999999999999
20230718,20230719,executed,LOW_RISK,0.7
20230719,20230720,executed,881181.TI,0.10032648673553336
20230719,20230720,executed,884002.TI,0.10177250151330458
20230719,20230720,executed,885996.TI,0.09939305870212016
20230719,20230720,executed,LOW_RISK,0.6985079530490419
20230720,20230721,executed,881181.TI,0.09937111991192725
20230720,20230721,executed,884002.TI,0.10028717723537244
20230720,20230721,executed,885996.TI,0.09862842222940993
20230720,20230721,executed,LOW_RISK,0.7017132806232904
20230721,20230724,executed,881181.TI,0.09999999999999999
20230721,20230724,executed,884002.TI,0.09999999999999999
20230721,20230724,executed,884251.TI,0.09999999999999999
20230721,20230724,executed,LOW_RISK,0.7
20230724,20230725,executed,884002.TI,0.09999999999999999
20230724,20230725,executed,884012.TI,0.09999999999999999
20230724,20230725,executed,884251.TI,0.09999999999999999
20230724,20230725,executed,LOW_RISK,0.7
20230725,20230726,executed,884002.TI,0.09924187366329947
20230725,20230726,executed,884012.TI,0.10000662086620311
20230725,20230726,executed,884251.TI,0.10127286757924941
20230725,20230726,executed,LOW_RISK,0.699478637891248
20230726,20230727,executed,884002.TI,0.09906833629413062
20230726,20230727,executed,884012.TI,0.10073429607765112
20230726,20230727,executed,884251.TI,0.10132029962719052
20230726,20230727,executed,LOW_RISK,0.6988770680010277
20230727,20230728,executed,884002.TI,0.13999999999999999
20230727,20230728,executed,884012.TI,0.13999999999999999
20230727,20230728,executed,884128.TI,0.13999999999999999
20230727,20230728,executed,884251.TI,0.13999999999999999
20230727,20230728,executed,885988.TI,0.13999999999999999
20230727,20230728,executed,LOW_RISK,0.30000000000000004
20230728,20230731,executed,884002.TI,0.14157428588812418
20230728,20230731,executed,884012.TI,0.13850224140372283
20230728,20230731,executed,884128.TI,0.14309319405751092
20230728,20230731,executed,884251.TI,0.14295883458459518
20230728,20230731,executed,885988.TI,0.13935609825844467
20230728,20230731,executed,LOW_RISK,0.2945153458076023
20230731,20230801,executed,884002.TI,0.14308624156227617
20230731,20230801,executed,884012.TI,0.13888738999363723
20230731,20230801,executed,884128.TI,0.14150336419864648
20230731,20230801,executed,884251.TI,0.14291119430239582
20230731,20230801,executed,885988.TI,0.14028124292672112
20230731,20230801,executed,LOW_RISK,0.2933305670163231
20230801,20230802,executed,884012.TI,0.13999999999999999
20230801,20230802,executed,884013.TI,0.13999999999999999
20230801,20230802,executed,884128.TI,0.13999999999999999
20230801,20230802,executed,884251.TI,0.13999999999999999
20230801,20230802,executed,885988.TI,0.13999999999999999
20230801,20230802,executed,LOW_RISK,0.30000000000000004
20230802,20230803,executed,884012.TI,0.13974344296647562
20230802,20230803,executed,884013.TI,0.1390323526871045
20230802,20230803,executed,884128.TI,0.14006563270257294
20230802,20230803,executed,884251.TI,0.1400451736023857
20230802,20230803,executed,885988.TI,0.14022629371977677
20230802,20230803,executed,LOW_RISK,0.3008871043216844
20230803,20230804,executed,884012.TI,0.13924764005665163
20230803,20230804,executed,884013.TI,0.13979838432274155
20230803,20230804,executed,884128.TI,0.1397167815038716
20230803,20230804,executed,884251.TI,0.14187857497078496
20230803,20230804,executed,885988.TI,0.1397932192909673
20230803,20230804,executed,LOW_RISK,0.299565399854983
20230804,20230807,executed,884012.TI,0.13999999999999999
20230804,20230807,executed,884013.TI,0.13999999999999999
20230804,20230807,executed,884128.TI,0.13999999999999999
20230804,20230807,executed,885493.TI,0.13999999999999999
20230804,20230807,executed,885988.TI,0.13999999999999999
20230804,20230807,executed,LOW_RISK,0.30000000000000004
20230807,20230808,executed,884013.TI,0.13999999999999999
20230807,20230808,executed,884128.TI,0.13999999999999999
20230807,20230808,executed,885493.TI,0.13999999999999999
20230807,20230808,executed,885663.TI,0.13999999999999999
20230807,20230808,executed,885988.TI,0.13999999999999999
20230807,20230808,executed,LOW_RISK,0.30000000000000004
20230808,20230809,executed,884013.TI,0.14003527088344342
20230808,20230809,executed,884128.TI,0.14047623257256783
20230808,20230809,executed,885493.TI,0.1394258498214371
20230808,20230809,executed,885663.TI,0.14000464426277356
20230808,20230809,executed,885988.TI,0.13923608971106258
20230808,20230809,executed,LOW_RISK,0.3008219127487154
20230809,20230810,executed,884013.TI,0.14001934941806085
20230809,20230810,executed,884128.TI,0.14039846386956922
20230809,20230810,executed,885493.TI,0.13917762354755886
20230809,20230810,executed,885663.TI,0.13983762901606672
20230809,20230810,executed,885988.TI,0.13882235915003804
20230809,20230810,executed,LOW_RISK,0.3017445749987063
20230810,20230811,executed,884013.TI,0.13999999999999999
20230810,20230811,executed,884257.TI,0.13999999999999999
20230810,20230811,executed,885493.TI,0.13999999999999999
20230810,20230811,executed,885663.TI,0.13999999999999999
20230810,20230811,executed,885699.TI,0.13999999999999999
20230810,20230811,executed,LOW_RISK,0.30000000000000004
20230811,20230814,executed,884013.TI,0.13883968399752014
20230811,20230814,executed,884257.TI,0.13923293748485854
20230811,20230814,executed,885493.TI,0.13876223002738872
20230811,20230814,executed,885663.TI,0.1379254175638824
20230811,20230814,executed,885699.TI,0.14065264807858438
20230811,20230814,executed,LOW_RISK,0.3045870828477658
20230814,20230815,executed,884013.TI,0.13798584535328526
20230814,20230815,executed,884257.TI,0.14030137909816617
20230814,20230815,executed,885493.TI,0.1397254072877147
20230814,20230815,executed,885663.TI,0.13810993696893062
20230814,20230815,executed,885699.TI,0.14136355287358754
20230814,20230815,executed,LOW_RISK,0.3025138784183157
20230815,20230816,executed,884257.TI,0.13999999999999999
20230815,20230816,executed,884262.TI,0.13999999999999999
20230815,20230816,executed,885493.TI,0.13999999999999999
20230815,20230816,executed,885663.TI,0.13999999999999999
20230815,20230816,executed,885699.TI,0.13999999999999999
20230815,20230816,executed,LOW_RISK,0.30000000000000004
20230816,20230817,executed,884257.TI,0.1390437730956035
20230816,20230817,executed,884262.TI,0.13758043472992565
20230816,20230817,executed,885493.TI,0.140736018390275
20230816,20230817,executed,885663.TI,0.14021295039242165
20230816,20230817,executed,885699.TI,0.14076294982413537
20230816,20230817,executed,LOW_RISK,0.3016638735676388
20230817,20230818,executed,884257.TI,0.14009952900701245
20230817,20230818,executed,884262.TI,0.1386671272841895
20230817,20230818,executed,885493.TI,0.14181419604838166
20230817,20230818,executed,885663.TI,0.13986095712844787
20230817,20230818,executed,885699.TI,0.14068213832271714
20230817,20230818,executed,LOW_RISK,0.2988760522092514
20230818,20230821,executed,884257.TI,0.13999999999999999
20230818,20230821,executed,884262.TI,0.13999999999999999
20230818,20230821,executed,885663.TI,0.13999999999999999
20230818,20230821,executed,885699.TI,0.13999999999999999
20230818,20230821,executed,885998.TI,0.13999999999999999
20230818,20230821,executed,LOW_RISK,0.30000000000000004
20230821,20230822,executed,884257.TI,0.09999999999999999
20230821,20230822,executed,884262.TI,0.09999999999999999
20230821,20230822,executed,885998.TI,0.09999999999999999
20230821,20230822,executed,LOW_RISK,0.7
20230822,20230823,executed,884257.TI,0.09991250540041113
20230822,20230823,executed,884262.TI,0.10026728235517161
20230822,20230823,executed,885998.TI,0.10121190232799628
20230822,20230823,executed,LOW_RISK,0.698608309916421
20230823,20230824,executed,884257.TI,0.10060121692261838
20230823,20230824,executed,884262.TI,0.09908675959727267
20230823,20230824,executed,885998.TI,0.10049998627871665
20230823,20230824,executed,LOW_RISK,0.6998120372013923
20230824,20230825,executed,884262.TI,0.09999999999999999
20230824,20230825,executed,885998.TI,0.09999999999999999
20230824,20230825,executed,886047.TI,0.09999999999999999
20230824,20230825,executed,LOW_RISK,0.7
20230825,20230828,executed,885998.TI,0.09999999999999999
20230825,20230828,executed,886033.TI,0.09999999999999999
20230825,20230828,executed,886047.TI,0.09999999999999999
20230825,20230828,executed,LOW_RISK,0.7
20230828,20230829,executed,881129.TI,0.09999999999999999
20230828,20230829,executed,884262.TI,0.09999999999999999
20230828,20230829,executed,886047.TI,0.09999999999999999
20230828,20230829,executed,LOW_RISK,0.7
