asof_date,effective_from,sector_code,sector_name,etf_code,etf_name,index_code,index_name,listing_sessions,recent_completeness,median_amount20,n_obs,score_before_tracking_penalty,eligible_before_index_gap,reject_reason,corr120,corr60,beta,r2,tracking_error,tracking_error_rank,mapping_score,selected,runner_up_index_gap,effective_to
20240531,20240603,881129.TI,通信设备,515880.SH,国泰中证全指通信设备ETF,931160.CSI,中证通信设备,1145,1.0,260645.00900000002,120,0.6155997322925848,True,,0.737172354362343,0.6620003724239807,1.3241550531881996,0.5434230800361204,0.21148133414223,1.0,0.5155997322925848,True,,20240701
20240531,20240603,881141.TI,中药,560080.SH,汇添富中证中药ETF,930641.CSI,中证中药,395,1.0,61540.1,120,0.6861756139700221,True,,0.7982842996687095,0.7657791626841323,0.9188725546793046,0.637257823097562,0.10489384119533056,0.5,0.6361756139700221,True,,20240701
20240531,20240603,881145.TI,电力,159611.SZ,广发中证全指电力公用事业ETF,H30199.CSI,中证电力指数,579,1.0,199030.74599999998,120,0.6777778626731983,True,,0.7695199825395752,0.8167748834970177,0.7397061060631271,0.5921610035277085,0.11589057047705426,1.0,0.5777778626731983,True,,20240701
20240531,20240603,881153.TI,房地产,512200.SH,南方中证全指房地产ETF,931775.CSI,中证房地产,1620,1.0,397654.3845,120,0.7667472438993224,True,,0.850948892475838,0.9306227800821006,1.0359938206939985,0.7241140176058549,0.14421765037749792,1.0,0.6667472438993224,True,,20240701
20240531,20240603,881155.TI,银行,512700.SH,南方中证银行ETF,399986.SZ,中证银行,1663,1.0,54951.0685,120,0.8336263432496335,True,,0.9265155745529902,0.9664155579589992,0.9394604093602174,0.8584311098892573,0.05087971241484368,0.375,0.7961263432496335,True,,20240701
20240531,20240603,885362.TI,云计算,516510.SH,易方达中证云计算与大数据主题ETF,930851.CSI,中证云计算,764,1.0,82724.432,120,0.6274214383389773,True,,0.7163454309733966,0.769104425523239,1.361912192737051,0.5131507764764613,0.20060000040568052,0.5,0.5774214383389773,True,,20240701
20240531,20240603,885756.TI,芯片概念,159813.SZ,鹏华国证半导体芯片ETF,980017.SZ,国证芯片,976,1.0,94251.546,120,0.594602434637399,True,,0.7011516430832923,0.6811382764239716,1.4315805925726228,0.4916136265984006,0.16255710998819767,0.75,0.5196024346373991,True,,20240701
20240531,20240603,885914.TI,煤炭概念,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭,1032,1.0,173494.1065,120,0.7599553640913685,True,,0.8624408905218047,0.8686571015354392,1.4401734330734928,0.7438042896440427,0.13582503032598137,1.0,0.6599553640913686,True,,20240701
20240628,20240701,881121.TI,半导体,512480.SH,国联安中证全指半导体产品与设备ETF,H30184.CSI,中证半导体,1225,1.0,1253585.941,120,0.7588269885249912,True,,0.8530795042696439,0.8925021611977122,1.0080867477480349,0.7277446406049415,0.12647691039295833,1.0,0.6588269885249912,True,,20240801
20240628,20240701,881129.TI,通信设备,515880.SH,国泰中证全指通信设备ETF,931160.CSI,中证通信设备,1164,1.0,190274.604,120,0.6184293879842226,True,,0.7361073110737262,0.6763905457397232,1.3663933706613096,0.5418539734161919,0.2211830329741817,1.0,0.5184293879842227,True,,20240801
20240628,20240701,881145.TI,电力,159611.SZ,广发中证全指电力公用事业ETF,H30199.CSI,中证电力指数,598,1.0,141983.472,120,0.7014590561535585,True,,0.7925545898393859,0.8438413782101756,0.7584668640411634,0.6281427778754778,0.11460064203915013,0.8,0.6214590561535585,True,,20240801
20240628,20240701,881153.TI,房地产,512200.SH,南方中证全指房地产ETF,931775.CSI,中证房地产,1639,1.0,203153.79200000002,120,0.7675524895737645,True,,0.8535258325318086,0.9260544851519711,1.0435832325877714,0.7285063467991166,0.14439376329667739,1.0,0.6675524895737646,True,,20240801
20240628,20240701,881155.TI,银行,512700.SH,南方中证银行ETF,399986.SZ,中证银行,1682,1.0,55288.769,120,0.8370583284385993,True,,0.9334157810040206,0.9586427396099494,0.9268462616699746,0.8712650202273446,0.05082059368707075,0.25,0.8120583284385993,True,,20240801
20240628,20240701,885362.TI,云计算,516510.SH,易方达中证云计算与大数据主题ETF,930851.CSI,中证云计算,783,1.0,66531.70850000001,120,0.5738226414439064,True,,0.6660988300200278,0.69688031492314,1.2886541538259526,0.44368765135404997,0.20819252979633163,0.5,0.5238226414439063,True,,20240801
20240628,20240701,885756.TI,芯片概念,159813.SZ,鹏华国证半导体芯片ETF,980017.SZ,国证芯片,995,1.0,139138.399,120,0.6521084327270995,True,,0.7509652023954705,0.7681340849921352,1.4187203159509496,0.5639487352088703,0.16410454274081612,0.5,0.6021084327270995,True,,20240801
20240628,20240701,885914.TI,煤炭概念,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭,1051,1.0,121054.956,120,0.75514848235354,True,,0.8574453012546283,0.8645758601187197,1.4065747990964632,0.7352124446436401,0.13994214803131377,1.0,0.6551484823535401,True,,20240801
20240731,20240801,881121.TI,半导体,512480.SH,国联安中证全指半导体产品与设备ETF,H30184.CSI,中证半导体,1248,1.0,1111976.7555,120,0.7721511428271379,True,,0.8609419279476723,0.921988113434254,0.9618525206245612,0.7412210032982551,0.127144219097467,1.0,0.672151142827138,True,,20240902
