factor,month,mean_rank_ic,valid_days
factor_09,202002,0.03455526831484064,20
factor_09,202003,-0.10166931617084277,22
factor_09,202004,-0.09368756569661975,21
factor_09,202005,-0.01551195160354891,18
factor_09,202006,-0.08360935947176734,20
factor_09,202007,-0.022050620927878784,23
factor_09,202008,-0.02862147290245471,21
factor_09,202009,-0.05629397220400551,22
factor_09,202010,-0.014311383800415519,16
factor_09,202011,-0.13309116535569096,21
factor_09,202012,-0.15753344810083075,23
factor_09,202101,-0.11828929944246931,20
factor_09,202102,0.0015456412794165092,15
factor_09,202103,-0.07193960688254299,23
factor_09,202104,-0.09082548027118038,21
factor_09,202105,0.047480644254613985,18
factor_09,202106,-0.025893270123066896,21
factor_09,202107,0.01726396959297188,22
factor_09,202108,-0.08023328096654762,22
factor_09,202109,-0.15010075665631256,20
factor_09,202110,-0.02756970713774775,16
factor_09,202111,0.03663889515232032,22
factor_09,202112,-0.08565192113337618,23
factor_09,202201,-0.11239023076009454,19
factor_09,202202,0.0128104180140278,16
factor_09,202203,-0.06582203992431306,23
factor_09,202204,-0.12406918883774812,19
factor_09,202205,-0.048800015330505084,19
factor_09,202206,-0.08028308372867836,21
factor_09,202207,0.05301303389690542,21
factor_09,202208,-0.10064484412673498,23
factor_09,202209,-0.11579642049283978,21
factor_09,202210,0.08603510516651132,16
factor_09,202211,-0.11506668739694371,22
factor_09,202212,-0.09887377836801882,22
factor_09,202301,0.004858409023960586,16
factor_09,202302,-0.07554842409750115,20
factor_09,202303,-0.018990842171870706,23
factor_09,202304,-0.12681145745752812,19
factor_09,202305,0.1017751786534189,20
factor_09,202306,-0.018504961403790186,20
factor_09,202307,-0.1778495789576515,21
factor_09,202308,0.03988399228953894,23
factor_09,202309,-0.05894056905771948,20
factor_09,202310,-0.005497554028036167,17
factor_09,202311,0.059398647395789955,22
factor_09,202312,-0.0005794145619247624,21
factor_09,202401,-0.3231015828962958,22
factor_09,202402,0.1299604723767178,15
factor_09,202403,-0.010198496239738628,21
factor_09,202404,-0.09652875764662008,20
factor_09,202405,-0.14312789714523083,20
factor_09,202406,0.030081036203281175,19
factor_09,202407,-0.04191905068948442,23
factor_09,202408,-0.0680670588162792,22
factor_09,202409,-0.005034564919094669,19
factor_09,202410,0.0817484309096928,18
factor_09,202411,0.05196969591423339,21
factor_09,202412,-0.2040774336719623,22
factor_09,202501,0.1099028135642276,18
factor_09,202502,0.07352268728007205,18
factor_09,202503,-0.16377924550617562,21
factor_09,202504,0.08089598825772185,21
factor_09,202505,-0.008587874473020231,19
factor_09,202506,-0.02561932726521108,20
factor_09,202507,-0.04307106596726952,23
factor_09,202508,-0.08719123535116136,21
factor_09,202509,-0.09074998446249835,22
factor_09,202510,0.008054332895508809,17
factor_09,202511,-0.0937760155141923,20
factor_09,202512,-0.05145123407876302,23
factor_10,201501,-0.24853519506273386,20
factor_10,201502,-0.04994719732898318,15
factor_10,201503,-0.08654545174290972,22
factor_10,201504,-0.05604965364048477,21
factor_10,201505,-0.205695970348229,20
factor_10,201506,0.1124332631297677,21
factor_10,201507,-0.12135921021774716,22
factor_10,201508,-0.0010934972229317149,20
factor_10,201509,-0.20574385418791383,20
factor_10,201510,-0.17373534107021668,17
factor_10,201511,-0.16318999340055843,21
factor_10,201512,-0.10443649521715238,23
factor_10,201601,-0.11363965503408394,20
factor_10,201602,0.06651958517718433,16
factor_10,201603,-0.20648827200746317,23
factor_10,201604,-0.151775493851466,20
factor_10,201605,-0.08517240286631438,21
factor_10,201606,-0.12894883472707375,20
factor_10,201607,-0.037540062592499396,21
factor_10,201608,-0.10717635176432601,23
factor_10,201609,-0.11031237763964716,20
factor_10,201610,-0.10559086464454494,16
factor_10,201611,-0.04360745659831778,22
factor_10,201612,-0.02470961441226793,22
factor_10,201701,0.0298586734283584,18
factor_10,201702,-0.09245681420486125,18
factor_10,201703,-0.04182991640250491,23
factor_10,201704,-0.018671671783522154,18
factor_10,201705,0.022801721532959188,20
factor_10,201706,-0.07700200228552855,22
factor_10,201707,0.12872526970466264,21
factor_10,201708,-0.16098609326985366,23
factor_10,201709,-0.14065946089561446,21
factor_10,201710,-0.10643844976325158,17
factor_10,201711,0.05540604917921623,22
factor_10,201712,-0.024552062981168847,21
factor_10,201801,0.04158339015219532,22
factor_10,201802,-0.09271731981347416,15
factor_10,201803,-0.21155480769858012,22
factor_10,201804,-0.10680466725810094,18
factor_10,201805,-0.13403223180684823,22
factor_10,201806,-0.03850393559375715,20
factor_10,201807,-0.03667705448343651,22
factor_10,201808,-0.038040135296969216,23
factor_10,201809,-0.0011307580412502178,19
factor_10,201810,-0.06434463536515991,18
factor_10,201811,-0.13499477300857504,22
factor_10,201812,-0.11489483797665252,20
factor_10,201901,-0.05641636552077258,22
factor_10,201902,0.0991945877299208,15
factor_10,201903,-0.1222169846094924,21
factor_10,201904,-0.11044303053349973,21
factor_10,201905,-0.1349679781321661,20
factor_10,201906,-0.113105963184708,19
factor_10,201907,-0.1074448664258855,23
factor_10,201908,-0.044396230700431166,22
factor_10,201909,-0.16005491776051697,20
factor_10,201910,-0.06415948116904202,18
factor_10,201911,-0.034078332893677746,21
factor_10,201912,-0.028323451356194917,22
factor_10,202001,-0.08304077725382485,16
factor_10,202002,-0.04190524134426833,20
factor_10,202003,-0.14239358887475023,22
factor_10,202004,-0.11457228912758148,21
factor_10,202005,-0.1582943897704363,18
factor_10,202006,-0.030002663552683884,20
factor_10,202007,-0.03161471870135894,23
factor_10,202008,-0.06570852072577518,21
factor_10,202009,-0.037847175366105185,22
factor_10,202010,-0.02815721181198444,16
factor_10,202011,-0.00829058528656405,21
factor_10,202012,0.0715348487434068,23
factor_10,202101,-0.06874478124806546,20
factor_10,202102,-0.030723099895844024,15
factor_10,202103,-0.08245282690127338,23
factor_10,202104,-0.05181252167685566,21
factor_10,202105,-0.0999472265155426,18
factor_10,202106,-0.07843950313506778,21
factor_10,202107,0.04830208956369606,22
factor_10,202108,0.02126972898941166,22
factor_10,202109,-0.05024209544905467,20
factor_10,202110,-0.03313980846059327,16
factor_10,202111,-0.11031222536843152,22
factor_10,202112,-0.054058882591285065,23
factor_10,202201,-0.008113589009595926,19
factor_10,202202,0.001957950664606578,16
factor_10,202203,0.05383272155177904,23
factor_10,202204,-0.057326470770164104,19
factor_10,202205,-0.11856111563867153,19
factor_10,202206,-0.046835500138787754,21
factor_10,202207,-0.11417587856953341,21
factor_10,202208,-0.02332206190729631,23
factor_10,202209,-0.03864264132432164,21
factor_10,202210,-0.16750841090583868,16
factor_10,202211,0.019539240883716728,22
factor_10,202212,-0.04059667934521649,22
factor_10,202301,-0.12635780634829097,16
factor_10,202302,-0.03714325714323769,20
factor_10,202303,0.004259004743656472,23
factor_10,202304,0.010465315931528085,19
factor_10,202305,-0.15558489959096056,20
factor_10,202306,-0.06064897368381746,20
factor_10,202307,-0.001789212632092852,21
factor_10,202308,-0.13097824745619893,23
factor_10,202309,-0.04902327455528034,20
factor_10,202310,-0.05820535790541746,17
factor_10,202311,-0.11127211153496587,22
factor_10,202312,-0.09299634165310089,21
factor_10,202401,0.16629847267320655,22
factor_10,202402,-0.008224681254011493,15
factor_10,202403,-0.09226798819662163,21
factor_10,202404,-0.11015279579173683,20
factor_10,202405,-0.028322251050726638,20
factor_10,202406,-0.03383424869167815,19
factor_10,202407,-0.0373900124918266,23
factor_10,202408,-0.05439712417411722,22
factor_10,202409,0.0167438374917817,19
factor_10,202410,-0.009963186401792543,18
factor_10,202411,-0.1193049193863588,21
factor_10,202412,-0.06138157830913626,22
factor_10,202501,-0.1190885815433678,18
factor_10,202502,-0.10743703524406395,18
factor_10,202503,-0.10013290775855173,21
factor_10,202504,-0.15298712883355906,21
factor_10,202505,-0.08691059491428395,19
factor_10,202506,-0.08952843972893296,20
factor_10,202507,-0.1447834378491872,23
factor_10,202508,-0.013401304655383436,21
factor_10,202509,-0.002221060179050907,22
factor_10,202510,-0.0790223838382637,17
factor_10,202511,-0.020404923139942736,20
factor_10,202512,-0.04017267186919134,23
factor_11,201501,-0.13405736180713052,20
factor_11,201502,-0.08814918992970658,15
factor_11,201503,-0.16156241495153126,22
factor_11,201504,-0.1480993749771101,21
factor_11,201505,-0.12017021836188294,20
factor_11,201506,-0.07395057795130419,21
factor_11,201507,-0.14056096554896658,23
factor_11,201508,-0.10619475191492994,21
factor_11,201509,-0.08484079709346481,20
factor_11,201510,-0.14638380981455923,17
factor_11,201511,-0.18247453873067285,21
factor_11,201512,-0.1734824790294925,23
factor_11,201601,-0.15924711163417235,20
factor_11,201602,-0.08383201188805137,16
factor_11,201603,-0.11441874030401451,23
factor_11,201604,-0.16889647780820782,20
factor_11,201605,-0.0010649011491896709,21
factor_11,201606,-0.07920787136649327,20
factor_11,201607,-0.14477246572522526,21
factor_11,201608,-0.18063282292957708,23
factor_11,201609,-0.11139191420142666,20
factor_11,201610,-0.12826838343241942,16
factor_11,201611,-0.12118588402653022,22
factor_11,201612,-0.12912648109671465,22
factor_11,201701,-0.040231629406948306,18
factor_11,201702,-0.13288661492481543,18
factor_11,201703,-0.02717941570112673,23
factor_11,201704,0.0018650351291713645,18
factor_11,201705,0.0063251208473285945,20
factor_11,201706,-0.0863876608084804,22
factor_11,201707,0.03264169701970311,21
factor_11,201708,-0.12852913030325916,23
factor_11,201709,-0.13854185557217838,21
factor_11,201710,-0.013492124308386762,17
factor_11,201711,-0.009416792936955994,22
factor_11,201712,-0.05793387662724218,21
factor_11,201801,-0.004429812519075093,22
factor_11,201802,-0.06965262510628818,15
factor_11,201803,-0.1060216875953,22
factor_11,201804,-0.08176548475699599,18
factor_11,201805,-0.0660160948680979,22
factor_11,201806,-0.019889208275197752,20
factor_11,201807,-0.07092925558840357,22
factor_11,201808,-0.0617327362341132,23
factor_11,201809,-0.0189673835497216,19
factor_11,201810,-0.1101696964356335,18
factor_11,201811,-0.14313504319917897,22
factor_11,201812,-0.11231273410431764,20
factor_11,201901,-0.032488293495790785,22
factor_11,201902,-0.0006185454935994409,15
factor_11,201903,-0.20170947238362263,21
factor_11,201904,-0.14409337536628797,21
factor_11,201905,-0.05924585348146003,20
factor_11,201906,-0.07344235595070163,19
factor_11,201907,-0.01985006903759484,23
factor_11,201908,-0.017591554741259053,22
factor_11,201909,-0.12728336877780846,20
factor_11,201910,-0.0345919203243567,18
factor_11,201911,-0.0634042502014476,21
factor_11,201912,-0.04901294990076605,22
factor_11,202001,0.06499768027147182,16
factor_11,202002,-0.04024627775611188,20
factor_11,202003,-0.1550900659654576,22
factor_11,202004,-0.06543899778540654,21
factor_11,202005,-0.08271660986327088,18
factor_11,202006,-0.009963987867980941,20
factor_11,202007,-0.05844462523673872,23
factor_11,202008,-0.06406895845684642,21
factor_11,202009,-0.08502455251066134,22
factor_11,202010,0.01765447331448533,16
factor_11,202011,-0.053975385972724915,21
factor_11,202012,0.08313941533506623,23
factor_11,202101,-0.06316147792591595,20
factor_11,202102,-0.09612228946890636,15
factor_11,202103,-0.1167461367149192,23
factor_11,202104,-0.06071666145088377,21
factor_11,202105,-0.050580814427512916,18
factor_11,202106,-0.07808259317295402,21
factor_11,202107,0.02375378983260311,22
factor_11,202108,-0.08076929029470047,22
factor_11,202109,-0.06986098862377207,20
factor_11,202110,0.01560257759066546,16
factor_11,202111,-0.07385913757962452,22
factor_11,202112,-0.1542536518220278,23
factor_11,202201,-0.1097275626296821,19
factor_11,202202,-0.03233140629112451,16
factor_11,202203,-0.00227291688528755,23
factor_11,202204,-0.008273613406561848,19
factor_11,202205,-0.0813912975144154,19
factor_11,202206,-0.04748175565972438,21
factor_11,202207,-0.09381589878041764,21
factor_11,202208,-0.06852725531679027,23
factor_11,202209,-0.11941043995922376,21
factor_11,202210,-0.023122052545019364,16
factor_11,202211,-0.1455235649847712,22
factor_11,202212,-0.02260309199497609,22
factor_11,202301,-0.07890430311433051,16
factor_11,202302,-0.08619093119659982,20
factor_11,202303,0.023739449720213576,23
factor_11,202304,-0.009197033818996425,19
factor_11,202305,-0.07794220308090681,20
factor_11,202306,-0.05278895065495089,20
factor_11,202307,-0.0333223420553456,21
factor_11,202308,-0.18279433932211744,23
factor_11,202309,-0.054653477122681746,20
factor_11,202310,-0.10215343343126734,17
factor_11,202311,-0.16145879615378653,22
factor_11,202312,-0.10503307877436233,21
factor_11,202401,0.13560690473630965,22
factor_11,202402,-0.012265300640720669,15
factor_11,202403,-0.10846765544178946,21
factor_11,202404,-0.02954487008250885,20
factor_11,202405,-0.019203419816342167,20
factor_11,202406,-0.0873018199681826,19
factor_11,202407,-0.08647202877057962,23
factor_11,202408,-0.10267780489068806,22
factor_11,202409,-0.0033559454007722617,19
factor_11,202410,-0.12196359652043245,18
factor_11,202411,-0.23584069263000565,21
factor_11,202412,-0.041335945379530344,22
factor_11,202501,-0.1424968633483081,18
factor_11,202502,-0.09913908824292766,18
factor_11,202503,-0.11354001324046996,21
factor_11,202504,-0.1396898057758101,21
factor_11,202505,-0.11767777424430531,19
factor_11,202506,-0.1226703901149779,20
factor_11,202507,-0.10288202568820799,23
factor_11,202508,-0.01850776460942048,21
factor_11,202509,-0.024381802565477898,22
factor_11,202510,-0.19561897683985552,17
factor_11,202511,-0.04857900730820604,20
factor_11,202512,0.004879470527769885,23
factor_12,201501,-0.1395976384619486,20
factor_12,201502,-0.11488982324745664,15
factor_12,201503,-0.1614329638399208,22
factor_12,201504,-0.11689162977713849,21
factor_12,201505,-0.09910288382970778,20
factor_12,201506,-0.15828583772645233,21
factor_12,201507,-0.12135821431819656,23
factor_12,201508,-0.12046357165297243,21
factor_12,201509,-0.14803131314940404,20
factor_12,201510,-0.1836173278680906,17
factor_12,201511,-0.19024908333146884,21
factor_12,201512,-0.15242162041563226,23
factor_12,201601,-0.1313112171339706,20
factor_12,201602,-0.07256393425733167,16
factor_12,201603,-0.14498212691916873,23
factor_12,201604,-0.1608435150358583,20
factor_12,201605,-0.00939088126743495,21
factor_12,201606,-0.08895474615440017,20
factor_12,201607,-0.08493106671899027,21
factor_12,201608,-0.1613537355269362,23
factor_12,201609,-0.12965342517949788,20
factor_12,201610,-0.11813440816461551,16
factor_12,201611,-0.0832688679154787,22
factor_12,201612,-0.14456321939184055,22
factor_12,201701,-0.007178573663787654,18
factor_12,201702,-0.07067720051993917,18
factor_12,201703,0.032207826575109955,23
factor_12,201704,0.04949842317899699,18
factor_12,201705,0.04384682138884481,20
factor_12,201706,-0.08356899310562962,22
factor_12,201707,0.06936591817422688,21
factor_12,201708,-0.1319629871718639,23
factor_12,201709,-0.10924598288202929,21
factor_12,201710,0.05161951407404115,17
factor_12,201711,0.031118077143855834,22
factor_12,201712,-0.05092507753486998,21
factor_12,201801,0.05564306700122239,22
factor_12,201802,-0.10425971931434648,15
factor_12,201803,-0.13594724653604,22
factor_12,201804,-0.03112078428619764,18
factor_12,201805,-0.04427579044290773,22
factor_12,201806,-0.014809650086660126,20
factor_12,201807,-0.0209147816209212,22
factor_12,201808,-0.03685284048269714,23
factor_12,201809,0.01017005569245734,19
factor_12,201810,-0.0959431876040265,18
factor_12,201811,-0.128788824977194,22
factor_12,201812,-0.09043279623788494,20
factor_12,201901,0.029996089186130392,22
factor_12,201902,-0.05088839218704244,15
factor_12,201903,-0.15984956426207214,21
factor_12,201904,-0.08903106134860514,21
factor_12,201905,-0.045174764125512135,20
factor_12,201906,-0.04954791583257305,19
factor_12,201907,0.013937158082308375,23
factor_12,201908,-0.011207319363053962,22
factor_12,201909,-0.10921421613581198,20
factor_12,201910,0.0025130094452105456,18
factor_12,201911,-0.04243314264277997,21
factor_12,201912,-0.0503126442585392,22
factor_12,202001,0.11153161233160956,16
factor_12,202002,-0.09020098879326137,20
factor_12,202003,-0.1222419657815592,22
factor_12,202004,-0.009482020816121902,21
factor_12,202005,-0.048762729764806986,18
factor_12,202006,0.035340102674300565,20
factor_12,202007,-0.06115185227748158,23
factor_12,202008,-0.11200559738267535,21
factor_12,202009,-0.07352661756032991,22
factor_12,202010,-0.006134818387831876,16
factor_12,202011,-0.023018606875126517,21
factor_12,202012,0.13723017067809024,23
factor_12,202101,-0.003265132210479897,20
factor_12,202102,-0.1705010086058847,15
factor_12,202103,-0.1076088253607603,23
factor_12,202104,-0.03114010222186883,21
factor_12,202105,-0.03951191391127138,18
factor_12,202106,-0.06602185049245048,21
factor_12,202107,0.014036719798178842,22
factor_12,202108,-0.08787823012811578,22
factor_12,202109,-0.06446167493618644,20
factor_12,202110,0.049024536391224095,16
factor_12,202111,-0.10970668051070942,22
factor_12,202112,-0.16330784123359113,23
factor_12,202201,-0.10047545854352032,19
factor_12,202202,-0.051811161339995616,16
factor_12,202203,-0.020403135808463844,23
factor_12,202204,0.04392060681306596,19
factor_12,202205,-0.060145414051589845,19
factor_12,202206,-0.013740467228992834,21
factor_12,202207,-0.10464945180266147,21
factor_12,202208,-0.082025502734116,23
factor_12,202209,-0.07733999832136369,21
factor_12,202210,-0.026732241535833375,16
factor_12,202211,-0.15395038726145388,22
factor_12,202212,-0.016598805040288486,22
factor_12,202301,-0.07545913369605646,16
factor_12,202302,-0.084069226359302,20
factor_12,202303,0.04113463792598489,23
factor_12,202304,0.013776257308073832,19
factor_12,202305,-0.0946039314467489,20
factor_12,202306,-0.05972155698678412,20
factor_12,202307,-0.009525784674270584,21
factor_12,202308,-0.19404375749308694,23
factor_12,202309,-0.04997020052962438,20
factor_12,202310,-0.1282484510620644,17
factor_12,202311,-0.17491853394672796,22
factor_12,202312,-0.08691635389442963,21
factor_12,202401,0.24017271081594493,22
factor_12,202402,-0.06860045768473376,15
factor_12,202403,-0.1503761401709797,21
factor_12,202404,0.028348352252699605,20
factor_12,202405,0.04818701445986617,20
factor_12,202406,-0.10766932091795917,19
factor_12,202407,-0.08206674950977313,23
factor_12,202408,-0.08802937504457865,22
factor_12,202409,-0.013032853272556167,19
factor_12,202410,-0.18125219595880904,18
factor_12,202411,-0.23628934438923638,21
factor_12,202412,0.01528204551857359,22
factor_12,202501,-0.16308162603525467,18
