strategy_id,universe,score_name,top_k,rebalance_days,hold_days,val_days,val_total_ret,val_ann_ret,val_ann_vol,val_sharpe,val_max_drawdown,val_win_rate,val_bench_ann_ret,val_excess_ann_ret,val_excess_sharpe,val_avg_turnover,val_rebalance_count,observation_days,observation_total_ret,observation_ann_ret,observation_ann_vol,observation_sharpe,observation_max_drawdown,observation_win_rate,observation_bench_ann_ret,observation_excess_ann_ret,observation_excess_sharpe,observation_avg_turnover,observation_rebalance_count
industry__score_risk_adj__top10__rb5,industry,score_risk_adj,10,5,5,483,-0.026501615342801044,-0.013915719167138851,0.2678256770279668,0.08022387989574409,-0.30574938891598347,0.5072463768115942,0.17183939229863743,-0.18043190297970846,-0.9531843623919569,0.8247602842441331,97,93,-0.06364421001098475,-0.1632146803333283,0.26783955350195965,-0.530019833287427,-0.21467914115884967,0.5268817204301075,0.022428170864180474,-0.1817118348564073,-0.9317436095848193,0.8421841683352954,19
industry_concept__score_breakout__top3__rb5,industry_concept,score_breakout,3,5,5,483,-0.06022258556529769,-0.03188691793676457,0.3462156689352353,0.07777016798943762,-0.3642343048781317,0.505175983436853,0.18784006684587706,-0.21057833303051632,-0.6638781937706659,0.866253637675441,97,93,0.19979467341098323,0.638152242336236,0.46650275606801844,1.2926803998905863,-0.2801229240982045,0.5376344086021505,0.05468683869726565,0.5493687840760921,1.245151199387276,0.8604183578034832,19
industry_concept__score_volume_confirm__top10__rb1,industry_concept,score_volume_confirm,10,1,1,483,-0.06177609430400233,-0.03272221312035184,0.3522249795650736,0.07742140706431462,-0.2818322019571706,0.4968944099378882,0.18784006684587706,-0.19425435117564294,-0.9118340440026523,0.6000321686826778,483,93,0.07684970462608498,0.2221652469981863,0.29967441032969827,0.8190454730986364,-0.144567066911086,0.5268817204301075,0.05468683869726565,0.15107224147481046,0.6874736917054329,0.6261681954456975,93
industry__score_low_vol_mom__top10__rb5,industry,score_low_vol_mom,10,5,5,483,-0.032776152130227,-0.01723684144080906,0.27851426492398546,0.0753947263074193,-0.3090386516889766,0.5031055900621118,0.17183939229863743,-0.18188427237833593,-0.9234835282205259,0.7161057884922662,97,93,0.040813102647581534,0.11448582910272243,0.272379206196894,0.5348937498153078,-0.14724111171747656,0.5053763440860215,0.022428170864180474,0.08929539287320898,0.5222244435529614,0.7375769315640229,19
tradable_theme__score_low_vol_mom__top5__rb5,tradable_theme,score_low_vol_mom,5,5,5,483,-0.03280897441024444,-0.017254241372849588,0.27293702243492424,0.07163213745255753,-0.2980248879208254,0.5010351966873706,0.19005875999688016,-0.20397945170170306,-0.8972488822407488,0.8065520266296061,97,93,0.023921202801770347,0.06615169421632205,0.2816713025851081,0.3686730665791084,-0.1579026831612821,0.4946236559139785,0.06018190415199798,0.00302070062671822,0.11942873614008477,0.7684210526315791,19
tradable_theme__score_volume_confirm__top10__rb10,tradable_theme,score_volume_confirm,10,10,10,483,-0.05154243362540456,-0.027231851485234437,0.31865999667878087,0.07065579712969754,-0.36195174974251665,0.5134575569358178,0.19005875999688016,-0.19268502799725418,-1.1823929184943514,0.9735075987236266,49,93,0.21614283802618517,0.6993420933014025,0.3232255189967082,1.8028394401943395,-0.1509353649124091,0.5591397849462365,0.06018190415199798,0.6132296590808675,2.235647673820014,0.9700000000000001,10
industry__score_mom_5_10__top20__rb10,industry,score_mom_5_10,20,10,10,483,-0.06511619459109363,-0.03452037111549622,0.3361471396694968,0.06086240325233894,-0.3049508595830691,0.5072463768115942,0.17183939229863743,-0.17731635843149585,-1.1236828800554906,0.916326530612245,49,93,0.4093461980568318,1.5339022952399453,0.36721204175931865,2.7196622134831725,-0.17918692716705253,0.5806451612903226,0.022428170864180474,1.505302814125117,3.4204239485578225,0.8300683397662164,10
industry_concept__score_low_vol_mom__top20__rb10,industry_concept,score_low_vol_mom,20,10,10,483,-0.043014805129316214,-0.02267838139122824,0.2822329631343894,0.056690151714692445,-0.32284522929735104,0.4989648033126294,0.18784006684587706,-0.19669587010464784,-1.2105391975520539,0.9102086967837493,49,93,0.10406683197269717,0.3076862721945215,0.2496324916272949,1.2003310414754647,-0.11292044263532619,0.5161290322580645,0.05468683869726565,0.2382344783926742,1.4454830528049496,0.9400000000000001,10
industry_concept__score_breakout__top10__rb10,industry_concept,score_breakout,10,10,10,483,-0.05247989855258539,-0.027733619024867262,0.30463969715083306,0.05613736602216999,-0.2908678919381076,0.474120082815735,0.18784006684587706,-0.19845685353937703,-1.0849175685002908,0.9327461429676898,49,93,0.2178354876028079,0.7057585823211718,0.311880677657922,1.8695940726576765,-0.13584959331752278,0.5698924731182796,0.05468683869726565,0.6137469906872379,2.0639515171878253,0.8704816721242732,10
industry__score_breakout__top5__rb5,industry,score_breakout,5,5,5,483,-0.059279180986365976,-0.031379987625234085,0.3153190069504458,0.05557207827585298,-0.34103191378194964,0.5010351966873706,0.17183939229863743,-0.19478162238063357,-0.7343891421947712,0.8191716249971873,97,93,0.17887956004213423,0.5619212073738606,0.4295960102795979,1.256880535064686,-0.2786593285963801,0.6236559139784946,0.022428170864180474,0.5311957812383719,1.3160487610224283,0.8323414738338312,19
tradable_theme__score_breakout__top3__rb5,tradable_theme,score_breakout,3,5,5,483,-0.07334772885550922,-0.03896501643943118,0.3431070452972008,0.053986094415867956,-0.37311355194164453,0.5031055900621118,0.19005875999688016,-0.21772331671586553,-0.7047358621852157,0.866253637675441,97,93,0.24319272707248119,0.8037183865490203,0.468771341245165,1.4945150350897038,-0.2801229240982045,0.5591397849462365,0.06018190415199798,0.6992052067427079,1.4629554529338322,0.8779622174526059,19
tradable_theme__score_low_vol_mom__top10__rb10,tradable_theme,score_low_vol_mom,10,10,10,483,-0.039650349401589624,-0.02088721522018666,0.26658793591817614,0.052144703801206276,-0.3102218894877812,0.5196687370600414,0.19005875999688016,-0.20307605363738868,-1.0762378878248813,0.9163356358068002,49,93,0.09514566355100551,0.2792519366954569,0.24439201372930333,1.1305856340654197,-0.12091369526297147,0.5591397849462365,0.06018190415199798,0.1997070039272857,1.123988507073181,0.9400000000000001,10
industry__score_volume_confirm__top10__rb10,industry,score_volume_confirm,10,10,10,483,-0.07030651279524192,-0.03732071034919959,0.33132046405138166,0.0479664060415005,-0.340767137012593,0.494824016563147,0.17183939229863743,-0.1841945843749715,-1.0118067323761701,0.9551020408163267,49,93,0.20872673954309517,0.6714087601470731,0.3293963012125326,1.7246274580939271,-0.1531616637544585,0.5591397849462365,0.022428170864180474,0.6484255288618708,2.2133527300495346,0.93,10
industry__score_pullback_trend__top5__rb5,industry,score_pullback_trend,5,5,5,483,-0.08039653932346591,-0.04278607665509526,0.3447774686418701,0.04256606385748598,-0.3799514314430642,0.4906832298136646,0.17183939229863743,-0.18681425926396056,-0.958218820704089,0.9673456752526073,97,93,0.2570603618183791,0.858758929996549,0.37243437059118834,1.8530600256662462,-0.15439327367798428,0.5913978494623656,0.022428170864180474,0.835018630390749,2.2224126267628033,0.9898734172836395,19
tradable_theme__score_low_vol_mom__top5__rb10,tradable_theme,score_low_vol_mom,5,10,10,483,-0.046158225373467476,-0.024354596259151262,0.2668480222454924,0.0400914798183605,-0.26780496184369995,0.5113871635610766,0.19005875999688016,-0.21066698552150387,-0.9440221826479905,0.9143013775747489,49,93,0.07178235765839425,0.2066440755369101,0.26016135142007335,0.8523871316774986,-0.10863497478474582,0.5053763440860215,0.06018190415199798,0.13159011082199035,0.7256842469159038,0.9600460372106255,10
industry__score_pullback_trend__top20__rb10,industry,score_pullback_trend,20,10,10,483,-0.0692058773325912,-0.0367262596285437,0.307945310189544,0.029929676781016903,-0.3700430218600943,0.515527950310559,0.17183939229863743,-0.18190704943810565,-1.5735726026519983,0.9236135985387331,49,93,0.06252368549401455,0.1786074009821994,0.2991061395682349,0.6992533446955558,-0.10874198912521715,0.5268817204301075,0.022428170864180474,0.15980714891385106,0.8180036384042572,0.94500973096322,10
industry__score_low_vol_mom__top10__rb1,industry,score_low_vol_mom,10,1,1,483,-0.0625581225105648,-0.0331429466640325,0.2878799834376262,0.0260684752394731,-0.26303210356393936,0.4865424430641822,0.17183939229863743,-0.1945763743706258,-0.9424076453553336,0.36829965357803107,483,93,0.07763576873422884,0.22458416618523458,0.24688311435521434,0.9446707617682522,-0.09731095322636663,0.5483870967741935,0.022428170864180474,0.18876786868245077,0.9491078970276664,0.3877699934591088,93
industry__score_volume_confirm__top20__rb5,industry,score_volume_confirm,20,5,5,483,-0.08890182427013738,-0.04741536830783777,0.3318924815840166,0.016142242847869116,-0.3254996218464197,0.5010351966873706,0.17183939229863743,-0.18943996157568876,-1.228769505470031,0.8639312227467529,97,93,0.06826128430005496,0.1959327103407924,0.3414170716283215,0.6953722637491914,-0.22092438776049106,0.5483870967741935,0.022428170864180474,0.1715566868657168,0.7062744302587993,0.8711089649760881,19
industry__score_breakout__top10__rb1,industry,score_breakout,10,1,1,483,-0.07827926238829297,-0.04163686351597762,0.3044598096835611,0.01176947748346074,-0.28180961227375134,0.4824016563146998,0.17183939229863743,-0.19943237804245684,-0.9182936985067865,0.5171100940905963,483,93,0.5007964976469594,2.0045208379920147,0.35295263191257464,3.2997125001221193,-0.14390896918596385,0.6021505376344086,0.022428170864180474,1.9258462019054345,3.5695708611062384,0.530690525101967,93
industry_concept__score_pullback_trend__top10__rb10,industry_concept,score_pullback_trend,10,10,10,483,-0.08852251745779194,-0.04720847844241549,0.320297833129987,0.006636724067649748,-0.32699952646028196,0.5175983436853002,0.18784006684587706,-0.20634114551730975,-1.3845918044239567,0.9633236685350534,49,93,0.08394398335623898,0.24410558975728325,0.34512331838438853,0.8053945922401423,-0.11954755102372983,0.5376344086021505,0.05468683869726565,0.18319598522521474,0.7586913014298963,0.9600000000000002,10
industry_concept__score_volume_confirm__top3__rb10,industry_concept,score_volume_confirm,3,10,10,483,-0.09454943357387036,-0.05050069882614705,0.3254109902900694,0.0007859006632605025,-0.4193541403171481,0.4865424430641822,0.18784006684587706,-0.21796725700826647,-0.9784690061255569,1.0,49,93,0.06968038162900925,0.20024246038462068,0.34973422591348374,0.6958000361818363,-0.1762633280197946,0.5161290322580645,0.05468683869726565,0.1420053823376033,0.6228829331284432,0.9333333333333333,10
tradable_theme__score_volume_confirm__top20__rb1,tradable_theme,score_volume_confirm,20,1,1,483,-0.10619227816648646,-0.056890454850274996,0.3464725434914702,-1.6239950144407686e-05,-0.2903566497480883,0.4886128364389234,0.19005875999688016,-0.21333641185750596,-1.1841314473336064,0.5514179082886239,483,93,0.10549591333390729,0.3122778629264906,0.3143086908198229,1.0221211927073555,-0.15774341394824198,0.5376344086021505,0.06018190415199798,0.23273039255066097,0.9387189297788646,0.5644778059229939,93
industry__score_risk_adj__top10__rb1,industry,score_risk_adj,10,1,1,483,-0.07624307810748965,-0.04053285608178925,0.2885872567434666,-0.0001338193566527487,-0.27392791977327846,0.494824016563147,0.17183939229863743,-0.19996397339426664,-0.9985568940165407,0.43194985516012,483,93,-0.01880852830137314,-0.0501492662044819,0.2936200264891749,-0.0279270339812983,-0.20197656065321246,0.5268817204301075,0.022428170864180474,-0.07341149494641153,-0.19937624721974603,0.4243148738975204,93
tradable_theme__score_pullback_trend__top10__rb10,tradable_theme,score_pullback_trend,10,10,10,483,-0.0963947521342653,-0.051510803729869714,0.3223183844190347,-0.005418481245016652,-0.3254484799694044,0.515527950310559,0.19005875999688016,-0.21032131253749808,-1.4384853783045786,0.9714406644312958,49,93,0.08233018699440176,0.23909298060350204,0.3460656282662442,0.7924635169603749,-0.12076305527129039,0.5376344086021505,0.06018190415199798,0.17279299704985052,0.7256267771147479,0.9600000000000002,10
industry__score_mom_10_20__top10__rb10,industry,score_mom_10_20,10,10,10,483,-0.1214258553514701,-0.06531128147679932,0.3568314165417837,-0.014245931152017048,-0.3383497590202881,0.5134575569358178,0.17183939229863743,-0.20415774482779203,-1.0211224472868532,0.9204081632653063,49,93,0.5732499542869047,2.413959456392652,0.4632088296777705,2.8883919505288485,-0.19859563783023515,0.5913978494623656,0.022428170864180474,2.3784250479789795,3.2804949107515737,0.8301056193527027,10
industry_concept__score_volume_confirm__top20__rb1,industry_concept,score_volume_confirm,20,1,1,483,-0.11836344968116252,-0.0636128689395733,0.34871927674581116,-0.018406541598025686,-0.30033209499406643,0.4824016563146998,0.18784006684587706,-0.21731953691694372,-1.204889969310042,0.5435932553703993,483,93,0.0916947630367777,0.2683585310521175,0.3152648915986896,0.9119069942036899,-0.16960697643913836,0.5376344086021505,0.05468683869726565,0.19745432111269867,0.8232883801173435,0.5601722340672766,93
industry__score_mom_10_20__top20__rb10,industry,score_mom_10_20,20,10,10,483,-0.11525258501042646,-0.06189046736552539,0.3391100141703114,-0.02189192771876898,-0.33587693425380427,0.4927536231884058,0.17183939229863743,-0.2007145380712677,-1.2521017177292575,0.892857142857143,49,93,0.43125538443562017,1.642063190706093,0.3808102472001965,2.7461375048586656,-0.1904460521539333,0.5913978494623656,0.022428170864180474,1.6099544017761995,3.345033746918511,0.7803643439869243,10
industry__score_risk_adj__top20__rb1,industry,score_risk_adj,20,1,1,483,-0.09364742643094648,-0.050007309361472685,0.29616133634453295,-0.02638429772952714,-0.25072402416474493,0.4989648033126294,0.17183939229863743,-0.20239784588740495,-1.1829942388852415,0.3898657697864025,483,93,0.09885354970973337,0.29102214995859255,0.3064432518544991,0.9871336728911699,-0.14427378962832915,0.5913978494623656,0.022428170864180474,0.26209121752917763,1.0702539896383647,0.40193831817440057,93
tradable_theme__score_low_vol_mom__top3__rb10,tradable_theme,score_low_vol_mom,3,10,10,483,-0.09144710362642516,-0.0488047375797932,0.28360952432848496,-0.035697297512271575,-0.2834114088326919,0.494824016563147,0.19005875999688016,-0.2298435215190474,-0.9664700632472019,0.9591836734693877,49,93,0.14050411677350572,0.42795349847090125,0.290406383577053,1.372434157242257,-0.11328298202499709,0.5053763440860215,0.06018190415199798,0.34232964575966407,1.4216191736477455,0.933673731033385,10
industry_concept__score_low_vol_mom__top10__rb10,industry_concept,score_low_vol_mom,10,10,10,483,-0.08591239389178684,-0.04578592254817393,0.27246456868655994,-0.038224939937552806,-0.30617339253531006,0.5196687370600414,0.18784006684587706,-0.22104849540131732,-1.1955718155175565,0.9183673469387755,49,93,0.10137606056486348,0.29906845291438655,0.24826916389141349,1.1787820204361865,-0.12091369526297135,0.5483870967741935,0.05468683869726565,0.22519461911249405,1.2303265508123828,0.9400364644877353,10
industry__score_mom_5_10__top10__rb10,industry,score_mom_5_10,10,10,10,483,-0.1448758894279567,-0.07841170810276865,0.36374572462935606,-0.045508525489958165,-0.3408662642109197,0.4968944099378882,0.17183939229863743,-0.21228990786603774,-1.1100237282839138,0.9346938775510204,49,93,0.6191874875433911,2.690861357539524,0.4273436314777485,3.27663512591347,-0.19093995080399795,0.6236559139784946,0.022428170864180474,2.648498529889116,3.818152981309401,0.8601363068980976,10
industry_concept__score_low_vol_mom__top5__rb1,industry_concept,score_low_vol_mom,5,1,1,483,-0.10221051487254762,-0.054700752894722426,0.2932040672633146,-0.046181121408569524,-0.28972834822620763,0.4906832298136646,0.18784006684587706,-0.2321460450045464,-0.9567877259052721,0.4365635460848379,483,93,-0.01696234570564603,-0.04529870343885811,0.2749585730341124,-0.030751992881527985,-0.1694276744818507,0.5161290322580645,0.05468683869726565,-0.10072135683488148,-0.37412059379107276,0.4423612435550942,93
tradable_theme__score_pullback_trend__top3__rb1,tradable_theme,score_pullback_trend,3,1,1,483,-0.16461901101507137,-0.08957508828420702,0.39063149769855693,-0.047250715245489495,-0.36315772189494533,0.4782608695652174,0.19005875999688016,-0.23821993688164667,-0.9572601393495452,0.737765944062897,483,93,-0.25400871123787705,-0.5479884496415469,0.41346976891597353,-1.707880052079482,-0.34781728483514873,0.4838709677419355,0.06018190415199798,-0.5731607949168722,-2.1992303792831622,0.6909625667330828,93
tradable_theme__score_low_vol_mom__top5__rb1,tradable_theme,score_low_vol_mom,5,1,1,483,-0.11132600138999649,-0.05972055417250244,0.29352186179326767,-0.06410265012184523,-0.2952092527746416,0.4803312629399586,0.19005875999688016,-0.23748529624263037,-0.9809580600064008,0.44189516133750645,483,93,-0.02853353681921733,-0.07544356102209859,0.26995115815822834,-0.15511179184520799,-0.1830869511306198,0.4946236559139785,0.06018190415199798,-0.1328099897451891,-0.576343517992522,0.42502970056628603,93
industry_concept__score_low_vol_mom__top5__rb5,industry_concept,score_low_vol_mom,5,5,5,483,-0.10408309725909748,-0.055729967460391605,0.2730050209325543,-0.07433056170018877,-0.3288937716362551,0.4989648033126294,0.18784006684587706,-0.23462846913751545,-1.0497488925676317,0.8065406004748034,97,93,0.044403600388560616,0.12493432835213514,0.2927606189232995,0.5489576774849625,-0.13691027145183898,0.5161290322580645,0.05468683869726565,0.06280096652534728,0.38047022233372096,0.7583020892609365,19
tradable_theme__score_volume_confirm__top3__rb10,tradable_theme,score_volume_confirm,3,10,10,483,-0.13735216578840304,-0.07419004777777982,0.3173302322664462,-0.08593328552642113,-0.4297904318160315,0.4824016563146998,0.19005875999688016,-0.2389892361111029,-1.1499660246769545,1.0,49,93,0.18188042909932278,0.5727181027667576,0.38547432645711094,1.3659204746319122,-0.14998461306412103,0.5053763440860215,0.06018190415199798,0.4972973986649185,1.5046441463662,0.9333333333333333,10
industry_concept__score_volume_confirm__top10__rb5,industry_concept,score_volume_confirm,10,5,5,483,-0.14924612454442332,-0.08087206313296624,0.3337522764405575,-0.08832648743933093,-0.34385178271986416,0.5031055900621118,0.18784006684587706,-0.23405988566541425,-1.3850620479776825,0.9402198214773441,97,93,-0.022067331583979444,-0.058673267860052336,0.3406081539434174,-0.007591861723110789,-0.19960475617641993,0.4946236559139785,0.05468683869726565,-0.1057959468030667,-0.2853644016223352,0.9421147767526312,19
industry__score_low_vol_mom__top5__rb5,industry,score_low_vol_mom,5,5,5,483,-0.11728468846999474,-0.0630152593378136,0.2803154402912598,-0.09320633257273878,-0.3441996780540816,0.4927536231884058,0.17183939229863743,-0.22494889353549896,-0.9969275363781795,0.7694987885448434,97,93,0.12098585906565607,0.36270033733039475,0.2892192611063992,1.2152514110565928,-0.1372194668393919,0.5268817204301075,0.022428170864180474,0.3307638318932351,1.3652429340432028,0.7581234265001499,19
tradable_theme__score_breakout__top3__rb10,tradable_theme,score_breakout,3,10,10,483,-0.16114446165317065,-0.08760139274142009,0.344697478441113,-0.09834901557473921,-0.3423419771268461,0.4906832298136646,0.19005875999688016,-0.25223567911487943,-0.9752901721139006,0.9524042684582261,49,93,0.21583713698343665,0.6981848693463171,0.43223185238170875,1.441202275032033,-0.13625581073752768,0.5376344086021505,0.06018190415199798,0.6116478527232505,1.4898434662453592,0.9666666666666666,10
industry__score_low_vol_mom__top5__rb10,industry,score_low_vol_mom,5,10,10,483,-0.11530750317371252,-0.06192084892814598,0.2735036620532613,-0.09855270419096203,-0.29956166969233833,0.5217391304347826,0.17183939229863743,-0.22412962903804834,-1.037815658293719,0.9102650367707792,49,93,0.05990532983037711,0.17075393302669295,0.29058646800378146,0.6880494789247168,-0.14475876415263056,0.5161290322580645,0.022428170864180474,0.1436378903087021,0.7003095368804874,0.9600460372106255,10
industry_concept__score_low_vol_mom__top3__rb5,industry_concept,score_low_vol_mom,3,5,5,483,-0.12757039044079788,-0.06872760701329894,0.2862213204285309,-0.10629102926450149,-0.3156055912750243,0.4720496894409938,0.18784006684587706,-0.24571087585348284,-1.0114740320625233,0.8389588502741123,97,93,0.007453925536100803,0.020326658542650478,0.28888040649050556,0.21450985472406822,-0.1295241842068785,0.5161290322580645,0.05468683869726565,-0.036706253750088624,-0.05131337197083639,0.8070175438596492,19
industry_concept__score_breakout__top3__rb10,industry_concept,score_breakout,3,10,10,483,-0.16700731778401756,-0.0909340283142579,0.34501776685954705,-0.10853959701959434,-0.342341977126846,0.4886128364389234,0.18784006684587706,-0.25405955799052093,-0.9774295014434283,0.9524042684582261,49,93,0.21583713698343665,0.6981848693463171,0.43223185238170875,1.441202275032033,-0.13625581073752768,0.5376344086021505,0.05468683869726565,0.619673193544588,1.5025817929984309,0.9666666666666666,10
industry_concept__score_mom_5_10__top10__rb10,industry_concept,score_mom_5_10,10,10,10,483,-0.18188548725135556,-0.09944197077493455,0.36261910424417676,-0.10959481500235496,-0.3442403121764921,0.5010351966873706,0.18784006684587706,-0.2441964282386001,-1.325838404208312,0.9612244897959183,49,93,0.5851455142577149,2.4843584017346485,0.42176174097847463,3.1773113146966487,-0.18679821801566376,0.6236559139784946,0.05468683869726565,2.3275446914841353,3.608362690430472,0.8800000000000001,10
industry__score_low_vol_mom__top3__rb5,industry,score_low_vol_mom,3,5,5,483,-0.13102418899478419,-0.07065295169800878,0.28608414130601545,-0.11375331694129383,-0.3331642500129727,0.4906832298136646,0.17183939229863743,-0.23326433282435532,-0.9488094944583946,0.8112900854599124,97,93,0.1805702463358716,0.5679983942568958,0.32541664287929545,1.5461790688359756,-0.16531347226179238,0.5053763440860215,0.022428170864180474,0.531477009435424,1.7020941986346418,0.7546085643797967,19
industry_concept__score_low_vol_mom__top5__rb10,industry_concept,score_low_vol_mom,5,10,10,483,-0.12588960623279222,-0.06779196058078951,0.272959742119979,-0.12148453154251654,-0.3185651526797485,0.515527950310559,0.18784006684587706,-0.24450701441967027,-1.1032262972872526,0.9224719193379712,49,93,0.10824261463898543,0.32113145804417975,0.26938523282083565,1.1690423886710777,-0.12819034331566947,0.5161290322580645,0.05468683869726565,0.24570170367242228,1.163116122942183,0.9600460372106255,10
industry_concept__score_pullback_trend__top3__rb1,industry_concept,score_pullback_trend,3,1,1,483,-0.21142861507897115,-0.11655824851493002,0.3921573268380056,-0.12218013660400678,-0.3671768733657117,0.4803312629399586,0.18784006684587706,-0.25951208214143395,-1.0626576147591498,0.7329779227711968,483,93,-0.22317997575646487,-0.49556676015297785,0.4217050675994705,-1.4071995592192987,-0.3350174474294568,0.4838709677419355,0.05468683869726565,-0.520715538868557,-1.835264643801031,0.6910015099362239,93
industry_concept__score_mom_10_20__top20__rb5,industry_concept,score_mom_10_20,20,5,5,483,-0.18821991257261184,-0.10308669500482948,0.3604939715840522,-0.12416288974197952,-0.3453262568137502,0.4886128364389234,0.18784006684587706,-0.24896318740427992,-1.3074355537203084,0.8191535227864225,97,93,0.173084353337718,0.5412031289654802,0.46364180297437096,1.1671702272209905,-0.27321501176495533,0.5698924731182796,0.05468683869726565,0.46950418092079893,1.1591009953208948,0.7474246320909488,19
tradable_theme__score_volume_confirm__top10__rb5,tradable_theme,score_volume_confirm,10,5,5,483,-0.16600631318410786,-0.09036423289354278,0.3285174886526673,-0.1262318693118037,-0.32328641909781786,0.4968944099378882,0.19005875999688016,-0.2436594386373414,-1.5009933357122354,0.9391858987379927,97,93,0.010106356562319396,0.027622118445583155,0.3421117222425771,0.25024650291980094,-0.19298654161207796,0.5053763440860215,0.06018190415199798,-0.02865838219469774,0.025740259836214446,0.9421052631578947,19
tradable_theme__score_mom_10_20__top20__rb5,tradable_theme,score_mom_10_20,20,5,5,483,-0.19310929659361975,-0.10590927690921526,0.3586204101741013,-0.13545580737661977,-0.35597746249109663,0.4865424430641822,0.19005875999688016,-0.2529770049073241,-1.3326092073431415,0.8201783136271227,97,93,0.17222212388412061,0.5381355328861266,0.4642067718950759,1.1620185762304338,-0.2756040875072383,0.5698924731182796,0.06018190415199798,0.45956917670603215,1.1423883385769402,0.7474246320909488,19
industry_concept__score_volume_confirm__top5__rb5,industry_concept,score_volume_confirm,5,5,5,483,-0.16977894618431266,-0.09251341549855241,0.3262897438185286,-0.1360413994592322,-0.3529181500717965,0.4906832298136646,0.18784006684587706,-0.24986994267292306,-1.2553859279010984,0.952608672291681,97,93,0.03570643040061383,0.09973100109799327,0.3676881474011961,0.4412577161083861,-0.1798945043750073,0.4946236559139785,0.05468683869726565,0.043509806150504815,0.29162596622608983,0.9368421052631579,19
industry__score_breakout__top10__rb5,industry,score_breakout,10,5,5,483,-0.14735397393448135,-0.07980607994340394,0.2909081864191406,-0.14124626526681286,-0.30926900445540784,0.4927536231884058,0.17183939229863743,-0.23211586652017513,-1.2033168288476277,0.755339548165818,97,93,0.11459570664498941,0.34175388763016623,0.38869878015546566,0.9533596805833823,-0.21834104953153177,0.5376344086021505,0.022428170864180474,0.3117321162230249,0.9678332216521975,0.75348769529137,19
tradable_theme__score_breakout__top5__rb10,tradable_theme,score_breakout,5,10,10,483,-0.1651346895351099,-0.08986835050552056,0.3160637372401657,-0.14341792468415504,-0.31312638148151417,0.4803312629399586,0.19005875999688016,-0.2536063250802253,-1.1990626889699758,0.9470139322305987,49,93,0.17774856582367327,0.5578641474344879,0.35346465953358,1.4308884375813993,-0.14734002634155663,0.5483870967741935,0.06018190415199798,0.46980019360435166,1.4783924977994365,0.9600130947841301,10
tradable_theme__score_volume_confirm__top5__rb5,tradable_theme,score_volume_confirm,5,5,5,483,-0.1722650172030913,-0.09393222714432103,0.3195698067299505,-0.15015556964846077,-0.3529078381197167,0.4906832298136646,0.19005875999688016,-0.2540387264138888,-1.2670207553983888,0.9546710776987362,97,93,0.052284723424545154,0.14808491298669635,0.37108878352330277,0.5566707700637358,-0.17198126093490562,0.4946236559139785,0.06018190415199798,0.08511014047253407,0.42015395115461757,0.9368421052631579,19
industry__score_low_vol_mom__top3__rb10,industry,score_low_vol_mom,3,10,10,483,-0.14667803297804205,-0.07942554858341111,0.28366084265795055,-0.15124493129244385,-0.2924153866629847,0.4886128364389234,0.17183939229863743,-0.23956132076499337,-1.026157204972044,0.9320412464620575,49,93,0.16943624499969245,0.5282504160771031,0.3204015454624888,1.4847611161739307,-0.15374880108256128,0.4946236559139785,0.022428170864180474,0.4935945673813924,1.6529434813438442,0.933673731033385,10
tradable_theme__score_pullback_trend__top5__rb10,tradable_theme,score_pullback_trend,5,10,10,483,-0.185230761643413,-0.101365098225486,0.3330678495748653,-0.15652162744421808,-0.35303340070973077,0.5093167701863354,0.19005875999688016,-0.2523596490680532,-1.515379756423865,0.9877551020408164,49,93,-0.02099646418720258,-0.055877563948899533,0.36268291836711025,0.022998857504660106,-0.16750485683913263,0.4946236559139785,0.06018190415199798,-0.10529159311698166,-0.24609788608782637,0.9600000000000002,10
industry_concept__score_breakout__top5__rb10,industry_concept,score_breakout,5,10,10,483,-0.1725962993377057,-0.09412144511056053,0.3159733461228522,-0.15836662313833053,-0.31486650489268153,0.4824016563146998,0.18784006684587706,-0.2561308022597697,-1.20913306632402,0.9470139322305987,49,93,0.16508792923608828,0.5129015875940712,0.3575812965723684,1.336506541642613,-0.1473400263415563,0.5483870967741935,0.05468683869726565,0.4350145347905974,1.3799546082968668,0.9600130947841301,10
industry__score_low_vol_mom__top5__rb1,industry,score_low_vol_mom,5,1,1,483,-0.16057899777505213,-0.08728055479623686,0.294034738832839,-0.164213880698384,-0.2757908016154357,0.4782608695652174,0.17183939229863743,-0.24404313775003006,-1.0411261836418195,0.4219363141216609,483,93,0.07989088145838297,0.23154047860227545,0.26919712439454613,0.9081296491208954,-0.12581114818887695,0.5161290322580645,0.022428170864180474,0.1957108761330948,0.8915381525188125,0.4187256757445525,93
industry__score_pullback_trend__top3__rb1,industry,score_pullback_trend,3,1,1,483,-0.2285307456610961,-0.1266069812796956,0.3819227231265687,-0.16550644826668898,-0.4018020305229182,0.45962732919254656,0.17183939229863743,-0.25483926239380883,-1.1124593230882476,0.6980517929827647,483,93,-0.22161646218640818,-0.4928109489122412,0.4712134335637913,-1.197434122348013,-0.36288138122081326,0.4731182795698925,0.022428170864180474,-0.5011398691558955,-1.43990881058466,0.6737598987150983,93
